Date,Centre_Name,Commodity_Name,Price
13-03-15,CUTTACK,Tomato,1600
13-03-15,SAMBALPUR,Tomato,900
13-03-15,ROURKELA,Tomato,700
13-03-15,KOLKATA,Tomato,800
13-03-15,SILIGURI,Tomato,NA
13-03-15,PORT BLAIR,Tomato,3000
13-03-15,ITANAGAR,Tomato,NA
13-03-15,GUWAHATI,Tomato,NA
13-03-15,SHILLONG,Tomato,3000
13-03-15,AIZWAL,Tomato,NA
13-03-15,DIMAPUR,Tomato,NA
13-03-15,AGARTALA,Tomato,800
13-03-15,VIJAYWADA,Tomato,1200
13-03-15,VISAKHAPATNAM,Tomato,1000
13-03-15,BENGALURU,Tomato,1000
13-03-15,DHARWAD,Tomato,1050
13-03-15,T.PURAM,Tomato,2100
13-03-15,ERNAKULAM,Tomato,1500
13-03-15,KOZHIKODE,Tomato,1000
13-03-15,THRISSUR,Tomato,1800
13-03-15,PALAKKAD,Tomato,1500
13-03-15,WAYANAD,Tomato,2600
13-03-15,PUDUCHERRY,Tomato,600
13-03-15,CHENNAI,Tomato,600
13-03-15,DINDIGUL,Tomato,600
13-03-15,THIRUCHIRAPALLI,Tomato,600
13-03-15,COIMBATORE,Tomato,800
13-03-15,TIRUNELVELI,Tomato,800
13-03-15,HYDERABAD,Tomato,1200
16-03-15,CHANDIGARH,Tomato,2200
16-03-15,DELHI,Tomato,1500
16-03-15,HISAR,Tomato,1800
16-03-15,KARNAL,Tomato,2610
16-03-15,PANCHKULA,Tomato,2500
16-03-15,GURGAON,Tomato,2800
16-03-15,SHIMLA,Tomato,2500
16-03-15,MANDI,Tomato,2200
16-03-15,SRINAGAR,Tomato,NA
16-03-15,JAMMU,Tomato,3550
16-03-15,AMRITSAR,Tomato,2600
16-03-15,LUDHIANA,Tomato,NA
16-03-15,BATHINDA,Tomato,NA
16-03-15,LUCKNOW,Tomato,1200
16-03-15,KANPUR,Tomato,1500
16-03-15,VARANASI,Tomato,1500
16-03-15,AGRA,Tomato,2000
16-03-15,DEHRADUN,Tomato,1400
16-03-15,HALDWANI,Tomato,1400
16-03-15,RAIPUR,Tomato,1100
16-03-15,PANAJI,Tomato,1850
16-03-15,AHMEDABAD,Tomato,1900
16-03-15,RAJKOT,Tomato,1700
16-03-15,BHOPAL,Tomato,1200
16-03-15,INDORE,Tomato,1250
16-03-15,GWALIOR,Tomato,1800
16-03-15,JABALPUR,Tomato,NA
16-03-15,REWA,Tomato,1600
16-03-15,SAGAR,Tomato,1100
16-03-15,MUMBAI,Tomato,1400
16-03-15,NAGPUR,Tomato,1183
16-03-15,JAIPUR,Tomato,NA
16-03-15,JODHPUR,Tomato,1500
16-03-15,KOTA,Tomato,1200
16-03-15,PATNA,Tomato,1000
16-03-15,BHAGALPUR,Tomato,2200
16-03-15,PURNIA,Tomato,1600
16-03-15,RANCHI,Tomato,800
16-03-15,BHUBANESHWAR,Tomato,1300
16-03-15,CUTTACK,Tomato,1600
16-03-15,SAMBALPUR,Tomato,900
16-03-15,ROURKELA,Tomato,600
16-03-15,KOLKATA,Tomato,800
16-03-15,SILIGURI,Tomato,800
16-03-15,PORT BLAIR,Tomato,3000
16-03-15,ITANAGAR,Tomato,NA
16-03-15,GUWAHATI,Tomato,NA
16-03-15,SHILLONG,Tomato,3000
16-03-15,AIZWAL,Tomato,NA
16-03-15,DIMAPUR,Tomato,700
16-03-15,AGARTALA,Tomato,800
16-03-15,VIJAYWADA,Tomato,1200
16-03-15,VISAKHAPATNAM,Tomato,1000
16-03-15,BENGALURU,Tomato,1000
16-03-15,DHARWAD,Tomato,1050
16-03-15,T.PURAM,Tomato,2100
16-03-15,ERNAKULAM,Tomato,1500
16-03-15,KOZHIKODE,Tomato,1000
16-03-15,THRISSUR,Tomato,1800
16-03-15,PALAKKAD,Tomato,1500
16-03-15,WAYANAD,Tomato,2600
16-03-15,PUDUCHERRY,Tomato,600
16-03-15,CHENNAI,Tomato,550
16-03-15,DINDIGUL,Tomato,600
16-03-15,THIRUCHIRAPALLI,Tomato,600
16-03-15,COIMBATORE,Tomato,800
16-03-15,TIRUNELVELI,Tomato,800
16-03-15,HYDERABAD,Tomato,1200
17-03-15,CHANDIGARH,Tomato,2200
17-03-15,DELHI,Tomato,1150
17-03-15,HISAR,Tomato,1800
17-03-15,KARNAL,Tomato,2700
17-03-15,PANCHKULA,Tomato,2800
17-03-15,GURGAON,Tomato,2800
17-03-15,SHIMLA,Tomato,2500
17-03-15,MANDI,Tomato,2200
17-03-15,SRINAGAR,Tomato,NA
17-03-15,JAMMU,Tomato,3500
17-03-15,AMRITSAR,Tomato,2600
17-03-15,LUDHIANA,Tomato,2400
17-03-15,BATHINDA,Tomato,1800
17-03-15,LUCKNOW,Tomato,1200
17-03-15,KANPUR,Tomato,1500
17-03-15,VARANASI,Tomato,1500
17-03-15,AGRA,Tomato,2000
17-03-15,DEHRADUN,Tomato,1600
17-03-15,HALDWANI,Tomato,1400
17-03-15,RAIPUR,Tomato,1000
17-03-15,PANAJI,Tomato,1850
17-03-15,AHMEDABAD,Tomato,1900
17-03-15,RAJKOT,Tomato,1500
17-03-15,BHOPAL,Tomato,NA
17-03-15,INDORE,Tomato,1250
17-03-15,GWALIOR,Tomato,NA
17-03-15,JABALPUR,Tomato,1100
17-03-15,REWA,Tomato,1600
17-03-15,SAGAR,Tomato,1100
17-03-15,MUMBAI,Tomato,1400
17-03-15,NAGPUR,Tomato,1183
17-03-15,JAIPUR,Tomato,1200
17-03-15,JODHPUR,Tomato,1500
17-03-15,KOTA,Tomato,NA
17-03-15,PATNA,Tomato,1000
17-03-15,BHAGALPUR,Tomato,2200
17-03-15,PURNIA,Tomato,1600
17-03-15,RANCHI,Tomato,900
17-03-15,BHUBANESHWAR,Tomato,1700
17-03-15,CUTTACK,Tomato,1600
17-03-15,SAMBALPUR,Tomato,900
17-03-15,ROURKELA,Tomato,700
17-03-15,KOLKATA,Tomato,800
17-03-15,SILIGURI,Tomato,800
17-03-15,PORT BLAIR,Tomato,3000
17-03-15,ITANAGAR,Tomato,NA
17-03-15,GUWAHATI,Tomato,NA
17-03-15,SHILLONG,Tomato,3000
17-03-15,AIZWAL,Tomato,NA
17-03-15,DIMAPUR,Tomato,700
17-03-15,AGARTALA,Tomato,800
17-03-15,VIJAYWADA,Tomato,1200
17-03-15,VISAKHAPATNAM,Tomato,1200
17-03-15,BENGALURU,Tomato,1000
17-03-15,DHARWAD,Tomato,1050
17-03-15,T.PURAM,Tomato,2100
17-03-15,ERNAKULAM,Tomato,1500
17-03-15,KOZHIKODE,Tomato,800
17-03-15,THRISSUR,Tomato,1800
17-03-15,PALAKKAD,Tomato,1500
17-03-15,WAYANAD,Tomato,2600
17-03-15,PUDUCHERRY,Tomato,600
17-03-15,CHENNAI,Tomato,600
17-03-15,DINDIGUL,Tomato,600
17-03-15,THIRUCHIRAPALLI,Tomato,600
17-03-15,COIMBATORE,Tomato,800
17-03-15,TIRUNELVELI,Tomato,800
17-03-15,HYDERABAD,Tomato,1200
18-03-15,CHANDIGARH,Tomato,2200
18-03-15,DELHI,Tomato,1150
18-03-15,HISAR,Tomato,1800
18-03-15,KARNAL,Tomato,2710
18-03-15,PANCHKULA,Tomato,2800
18-03-15,GURGAON,Tomato,2800
18-03-15,SHIMLA,Tomato,2500
18-03-15,MANDI,Tomato,2200
18-03-15,DHARAMSHALA,Tomato,NA
18-03-15,SRINAGAR,Tomato,NA
18-03-15,JAMMU,Tomato,2450
18-03-15,AMRITSAR,Tomato,2600
18-03-15,LUDHIANA,Tomato,2400
18-03-15,BATHINDA,Tomato,1800
18-03-15,LUCKNOW,Tomato,1200
18-03-15,KANPUR,Tomato,1500
18-03-15,VARANASI,Tomato,1500
18-03-15,AGRA,Tomato,2000
18-03-15,DEHRADUN,Tomato,1600
18-03-15,HALDWANI,Tomato,1400
18-03-15,RAIPUR,Tomato,NA
18-03-15,PANAJI,Tomato,NA
18-03-15,AHMEDABAD,Tomato,1900
18-03-15,RAJKOT,Tomato,1500
18-03-15,BHOPAL,Tomato,NA
18-03-15,INDORE,Tomato,1000
18-03-15,GWALIOR,Tomato,2300
18-03-15,JABALPUR,Tomato,1100
18-03-15,REWA,Tomato,NA
18-03-15,SAGAR,Tomato,NA
18-03-15,MUMBAI,Tomato,1300
18-03-15,NAGPUR,Tomato,1183
18-03-15,JAIPUR,Tomato,1350
18-03-15,JODHPUR,Tomato,1500
18-03-15,KOTA,Tomato,NA
18-03-15,PATNA,Tomato,1000
18-03-15,BHAGALPUR,Tomato,NA
18-03-15,PURNIA,Tomato,1600
18-03-15,RANCHI,Tomato,900
18-03-15,BHUBANESHWAR,Tomato,1700
18-03-15,CUTTACK,Tomato,1600
18-03-15,SAMBALPUR,Tomato,1200
18-03-15,ROURKELA,Tomato,NA
18-03-15,KOLKATA,Tomato,800
18-03-15,SILIGURI,Tomato,NA
18-03-15,PORT BLAIR,Tomato,NA
18-03-15,ITANAGAR,Tomato,NA
18-03-15,GUWAHATI,Tomato,NA
18-03-15,SHILLONG,Tomato,3000
18-03-15,AIZWAL,Tomato,NA
18-03-15,DIMAPUR,Tomato,700
18-03-15,AGARTALA,Tomato,800
18-03-15,VIJAYWADA,Tomato,1200
18-03-15,VISAKHAPATNAM,Tomato,1200
18-03-15,BENGALURU,Tomato,NA
18-03-15,DHARWAD,Tomato,NA
18-03-15,T.PURAM,Tomato,2100
18-03-15,ERNAKULAM,Tomato,1500
18-03-15,KOZHIKODE,Tomato,800
18-03-15,THRISSUR,Tomato,1800
18-03-15,PALAKKAD,Tomato,1500
18-03-15,WAYANAD,Tomato,2600
18-03-15,PUDUCHERRY,Tomato,600
18-03-15,CHENNAI,Tomato,600
18-03-15,DINDIGUL,Tomato,600
18-03-15,THIRUCHIRAPALLI,Tomato,600
18-03-15,COIMBATORE,Tomato,800
18-03-15,TIRUNELVELI,Tomato,800
18-03-15,HYDERABAD,Tomato,1200
19-03-15,CHANDIGARH,Tomato,2200
19-03-15,DELHI,Tomato,1038
19-03-15,HISAR,Tomato,2000
19-03-15,KARNAL,Tomato,2710
19-03-15,PANCHKULA,Tomato,2800
19-03-15,GURGAON,Tomato,2800
19-03-15,SHIMLA,Tomato,2500
19-03-15,MANDI,Tomato,2200
19-03-15,DHARAMSHALA,Tomato,NA
19-03-15,SRINAGAR,Tomato,NA
19-03-15,JAMMU,Tomato,2450
19-03-15,AMRITSAR,Tomato,2600
19-03-15,LUDHIANA,Tomato,2400
19-03-15,BATHINDA,Tomato,1800
19-03-15,LUCKNOW,Tomato,1200
19-03-15,KANPUR,Tomato,1500
19-03-15,VARANASI,Tomato,1500
19-03-15,AGRA,Tomato,2000
19-03-15,DEHRADUN,Tomato,1600
19-03-15,HALDWANI,Tomato,1400
19-03-15,RAIPUR,Tomato,1000
19-03-15,PANAJI,Tomato,1850
19-03-15,AHMEDABAD,Tomato,1900
19-03-15,RAJKOT,Tomato,1500
19-03-15,BHOPAL,Tomato,2000
19-03-15,INDORE,Tomato,1000
19-03-15,GWALIOR,Tomato,2300
19-03-15,JABALPUR,Tomato,1100
19-03-15,REWA,Tomato,1630
19-03-15,SAGAR,Tomato,1200
19-03-15,MUMBAI,Tomato,1200
19-03-15,NAGPUR,Tomato,1183
19-03-15,JAIPUR,Tomato,1000
19-03-15,JODHPUR,Tomato,1500
19-03-15,KOTA,Tomato,1200
19-03-15,PATNA,Tomato,1000
19-03-15,BHAGALPUR,Tomato,NA
19-03-15,PURNIA,Tomato,1600
19-03-15,RANCHI,Tomato,1000
19-03-15,BHUBANESHWAR,Tomato,1300
19-03-15,CUTTACK,Tomato,1600
19-03-15,SAMBALPUR,Tomato,1200
19-03-15,ROURKELA,Tomato,700
19-03-15,KOLKATA,Tomato,1000
19-03-15,SILIGURI,Tomato,800
19-03-15,PORT BLAIR,Tomato,NA
19-03-15,ITANAGAR,Tomato,NA
19-03-15,GUWAHATI,Tomato,NA
19-03-15,SHILLONG,Tomato,NA
19-03-15,AIZWAL,Tomato,NA
19-03-15,DIMAPUR,Tomato,700
19-03-15,AGARTALA,Tomato,800
19-03-15,VIJAYWADA,Tomato,1200
19-03-15,VISAKHAPATNAM,Tomato,1200
19-03-15,BENGALURU,Tomato,1000
19-03-15,DHARWAD,Tomato,1000
19-03-15,T.PURAM,Tomato,2100
19-03-15,ERNAKULAM,Tomato,1500
19-03-15,KOZHIKODE,Tomato,800
19-03-15,THRISSUR,Tomato,1800
19-03-15,PALAKKAD,Tomato,1500
19-03-15,WAYANAD,Tomato,2600
19-03-15,PUDUCHERRY,Tomato,600
19-03-15,CHENNAI,Tomato,600
19-03-15,DINDIGUL,Tomato,600
19-03-15,THIRUCHIRAPALLI,Tomato,600
19-03-15,COIMBATORE,Tomato,800
19-03-15,TIRUNELVELI,Tomato,800
19-03-15,HYDERABAD,Tomato,1200
20-03-15,CHANDIGARH,Tomato,2200
20-03-15,DELHI,Tomato,1025
20-03-15,HISAR,Tomato,2000
20-03-15,KARNAL,Tomato,2710
20-03-15,PANCHKULA,Tomato,2800
20-03-15,GURGAON,Tomato,2800
20-03-15,SHIMLA,Tomato,2500
20-03-15,MANDI,Tomato,2200
20-03-15,DHARAMSHALA,Tomato,NA
20-03-15,SRINAGAR,Tomato,NA
20-03-15,JAMMU,Tomato,2400
20-03-15,AMRITSAR,Tomato,2600
20-03-15,LUDHIANA,Tomato,2400
20-03-15,BATHINDA,Tomato,1800
20-03-15,LUCKNOW,Tomato,1200
20-03-15,KANPUR,Tomato,1500
20-03-15,VARANASI,Tomato,1500
20-03-15,AGRA,Tomato,2000
20-03-15,DEHRADUN,Tomato,1600
20-03-15,HALDWANI,Tomato,1400
20-03-15,RAIPUR,Tomato,1000
20-03-15,PANAJI,Tomato,1850
20-03-15,AHMEDABAD,Tomato,1900
20-03-15,RAJKOT,Tomato,1125
20-03-15,BHOPAL,Tomato,2000
20-03-15,INDORE,Tomato,1000
20-03-15,GWALIOR,Tomato,NA
20-03-15,JABALPUR,Tomato,1100
20-03-15,REWA,Tomato,1630
20-03-15,SAGAR,Tomato,1200
20-03-15,MUMBAI,Tomato,1000
20-03-15,NAGPUR,Tomato,1183
20-03-15,JAIPUR,Tomato,1000
20-03-15,JODHPUR,Tomato,1500
20-03-15,KOTA,Tomato,1200
20-03-15,PATNA,Tomato,1000
20-03-15,BHAGALPUR,Tomato,NA
20-03-15,PURNIA,Tomato,1600
20-03-15,RANCHI,Tomato,1000
20-03-15,BHUBANESHWAR,Tomato,1300
20-03-15,CUTTACK,Tomato,1600
20-03-15,SAMBALPUR,Tomato,1200
20-03-15,ROURKELA,Tomato,700
20-03-15,KOLKATA,Tomato,1000
20-03-15,SILIGURI,Tomato,NA
20-03-15,PORT BLAIR,Tomato,NA
20-03-15,ITANAGAR,Tomato,NA
20-03-15,GUWAHATI,Tomato,NA
20-03-15,SHILLONG,Tomato,NA
20-03-15,AIZWAL,Tomato,NA
20-03-15,DIMAPUR,Tomato,700
20-03-15,AGARTALA,Tomato,800
20-03-15,VIJAYWADA,Tomato,1200
20-03-15,VISAKHAPATNAM,Tomato,1200
20-03-15,BENGALURU,Tomato,1000
20-03-15,DHARWAD,Tomato,1000
20-03-15,T.PURAM,Tomato,2100
20-03-15,ERNAKULAM,Tomato,1500
20-03-15,KOZHIKODE,Tomato,800
20-03-15,THRISSUR,Tomato,1800
20-03-15,PALAKKAD,Tomato,1500
20-03-15,WAYANAD,Tomato,2600
20-03-15,PUDUCHERRY,Tomato,600
20-03-15,CHENNAI,Tomato,600
20-03-15,DINDIGUL,Tomato,600
20-03-15,THIRUCHIRAPALLI,Tomato,600
20-03-15,COIMBATORE,Tomato,800
20-03-15,TIRUNELVELI,Tomato,800
20-03-15,HYDERABAD,Tomato,1200
23-03-15,CHANDIGARH,Tomato,2200
23-03-15,DELHI,Tomato,1088
23-03-15,HISAR,Tomato,NA
23-03-15,KARNAL,Tomato,NA
23-03-15,PANCHKULA,Tomato,NA
23-03-15,GURGAON,Tomato,NA
23-03-15,SHIMLA,Tomato,2500
23-03-15,MANDI,Tomato,2900
23-03-15,DHARAMSHALA,Tomato,2300
23-03-15,SRINAGAR,Tomato,NA
23-03-15,JAMMU,Tomato,1900
23-03-15,AMRITSAR,Tomato,2600
23-03-15,LUDHIANA,Tomato,NA
23-03-15,BATHINDA,Tomato,NA
23-03-15,LUCKNOW,Tomato,1200
23-03-15,KANPUR,Tomato,1500
23-03-15,VARANASI,Tomato,1500
23-03-15,AGRA,Tomato,2000
23-03-15,DEHRADUN,Tomato,1600
23-03-15,HALDWANI,Tomato,1400
23-03-15,RAIPUR,Tomato,1000
23-03-15,PANAJI,Tomato,1600
23-03-15,AHMEDABAD,Tomato,1600
23-03-15,RAJKOT,Tomato,1125
23-03-15,BHOPAL,Tomato,2000
23-03-15,INDORE,Tomato,1000
23-03-15,GWALIOR,Tomato,2200
23-03-15,JABALPUR,Tomato,1300
23-03-15,REWA,Tomato,NA
23-03-15,SAGAR,Tomato,1200
23-03-15,MUMBAI,Tomato,1000
23-03-15,NAGPUR,Tomato,1183
23-03-15,JAIPUR,Tomato,1300
23-03-15,JODHPUR,Tomato,1500
23-03-15,KOTA,Tomato,1200
23-03-15,PATNA,Tomato,1000
23-03-15,BHAGALPUR,Tomato,2200
23-03-15,PURNIA,Tomato,1600
23-03-15,RANCHI,Tomato,NA
23-03-15,BHUBANESHWAR,Tomato,1300
23-03-15,CUTTACK,Tomato,1600
23-03-15,SAMBALPUR,Tomato,1200
23-03-15,ROURKELA,Tomato,1300
23-03-15,KOLKATA,Tomato,1000
23-03-15,SILIGURI,Tomato,800
23-03-15,PORT BLAIR,Tomato,3000
23-03-15,ITANAGAR,Tomato,NA
23-03-15,GUWAHATI,Tomato,NA
23-03-15,SHILLONG,Tomato,3000
23-03-15,AIZWAL,Tomato,NA
23-03-15,DIMAPUR,Tomato,700
23-03-15,AGARTALA,Tomato,800
23-03-15,VIJAYWADA,Tomato,1200
23-03-15,VISAKHAPATNAM,Tomato,1200
23-03-15,BENGALURU,Tomato,1000
23-03-15,DHARWAD,Tomato,1000
23-03-15,T.PURAM,Tomato,2100
23-03-15,ERNAKULAM,Tomato,1500
23-03-15,KOZHIKODE,Tomato,800
23-03-15,THRISSUR,Tomato,1800
23-03-15,PALAKKAD,Tomato,1500
23-03-15,WAYANAD,Tomato,NA
23-03-15,PUDUCHERRY,Tomato,1000
23-03-15,CHENNAI,Tomato,700
23-03-15,DINDIGUL,Tomato,600
23-03-15,THIRUCHIRAPALLI,Tomato,800
23-03-15,COIMBATORE,Tomato,1200
23-03-15,TIRUNELVELI,Tomato,900
23-03-15,HYDERABAD,Tomato,1200
24-03-15,CHANDIGARH,Tomato,2200
24-03-15,DELHI,Tomato,1138
24-03-15,HISAR,Tomato,2000
24-03-15,KARNAL,Tomato,2710
24-03-15,PANCHKULA,Tomato,2800
24-03-15,GURGAON,Tomato,2800
24-03-15,SHIMLA,Tomato,2500
24-03-15,MANDI,Tomato,2900
24-03-15,DHARAMSHALA,Tomato,2300
24-03-15,SRINAGAR,Tomato,NA
24-03-15,JAMMU,Tomato,1900
24-03-15,AMRITSAR,Tomato,NA
24-03-15,LUDHIANA,Tomato,2200
24-03-15,BATHINDA,Tomato,NA
24-03-15,LUCKNOW,Tomato,1200
24-03-15,KANPUR,Tomato,1500
24-03-15,VARANASI,Tomato,1500
24-03-15,AGRA,Tomato,2000
24-03-15,DEHRADUN,Tomato,1600
24-03-15,HALDWANI,Tomato,1400
24-03-15,RAIPUR,Tomato,1000
24-03-15,PANAJI,Tomato,1600
24-03-15,AHMEDABAD,Tomato,1600
24-03-15,RAJKOT,Tomato,1450
24-03-15,BHOPAL,Tomato,2000
24-03-15,INDORE,Tomato,1000
24-03-15,GWALIOR,Tomato,2200
24-03-15,JABALPUR,Tomato,1300
24-03-15,REWA,Tomato,NA
24-03-15,SAGAR,Tomato,1200
24-03-15,MUMBAI,Tomato,1200
24-03-15,NAGPUR,Tomato,1183
24-03-15,JAIPUR,Tomato,1200
24-03-15,JODHPUR,Tomato,1500
24-03-15,KOTA,Tomato,1200
24-03-15,PATNA,Tomato,1000
24-03-15,BHAGALPUR,Tomato,2200
24-03-15,PURNIA,Tomato,1500
24-03-15,RANCHI,Tomato,1000
24-03-15,BHUBANESHWAR,Tomato,1700
24-03-15,CUTTACK,Tomato,1600
24-03-15,SAMBALPUR,Tomato,1200
24-03-15,ROURKELA,Tomato,1300
24-03-15,KOLKATA,Tomato,1000
24-03-15,SILIGURI,Tomato,NA
24-03-15,PORT BLAIR,Tomato,NA
24-03-15,ITANAGAR,Tomato,NA
24-03-15,GUWAHATI,Tomato,NA
24-03-15,SHILLONG,Tomato,3000
24-03-15,AIZWAL,Tomato,NA
24-03-15,DIMAPUR,Tomato,700
24-03-15,AGARTALA,Tomato,800
24-03-15,VIJAYWADA,Tomato,1200
24-03-15,VISAKHAPATNAM,Tomato,1200
24-03-15,BENGALURU,Tomato,1000
24-03-15,DHARWAD,Tomato,950
24-03-15,T.PURAM,Tomato,1900
24-03-15,ERNAKULAM,Tomato,1500
24-03-15,KOZHIKODE,Tomato,1000
24-03-15,THRISSUR,Tomato,1800
24-03-15,PALAKKAD,Tomato,1500
24-03-15,WAYANAD,Tomato,2600
24-03-15,PUDUCHERRY,Tomato,1000
24-03-15,CHENNAI,Tomato,700
24-03-15,DINDIGUL,Tomato,600
24-03-15,THIRUCHIRAPALLI,Tomato,800
24-03-15,COIMBATORE,Tomato,1000
24-03-15,TIRUNELVELI,Tomato,1000
24-03-15,HYDERABAD,Tomato,1200
25-03-15,CHANDIGARH,Tomato,2200
25-03-15,DELHI,Tomato,1300
25-03-15,HISAR,Tomato,2000
25-03-15,KARNAL,Tomato,2710
25-03-15,PANCHKULA,Tomato,3200
25-03-15,GURGAON,Tomato,2800
25-03-15,SHIMLA,Tomato,2500
25-03-15,MANDI,Tomato,2900
25-03-15,DHARAMSHALA,Tomato,2300
25-03-15,SRINAGAR,Tomato,NA
25-03-15,JAMMU,Tomato,2350
25-03-15,AMRITSAR,Tomato,2600
25-03-15,LUDHIANA,Tomato,2200
25-03-15,BATHINDA,Tomato,1900
25-03-15,LUCKNOW,Tomato,1200
25-03-15,KANPUR,Tomato,1500
25-03-15,VARANASI,Tomato,1500
25-03-15,AGRA,Tomato,2000
25-03-15,DEHRADUN,Tomato,1600
25-03-15,HALDWANI,Tomato,1400
25-03-15,RAIPUR,Tomato,1000
25-03-15,PANAJI,Tomato,NA
25-03-15,AHMEDABAD,Tomato,1600
25-03-15,RAJKOT,Tomato,1450
25-03-15,BHOPAL,Tomato,2000
25-03-15,INDORE,Tomato,1000
25-03-15,GWALIOR,Tomato,2200
25-03-15,JABALPUR,Tomato,1300
25-03-15,REWA,Tomato,NA
25-03-15,SAGAR,Tomato,1200
25-03-15,MUMBAI,Tomato,1600
25-03-15,NAGPUR,Tomato,1183
25-03-15,JAIPUR,Tomato,1300
25-03-15,JODHPUR,Tomato,1500
25-03-15,KOTA,Tomato,1200
25-03-15,PATNA,Tomato,1000
25-03-15,BHAGALPUR,Tomato,2600
25-03-15,PURNIA,Tomato,1500
25-03-15,RANCHI,Tomato,1000
25-03-15,BHUBANESHWAR,Tomato,1600
25-03-15,CUTTACK,Tomato,1600
25-03-15,SAMBALPUR,Tomato,1200
25-03-15,ROURKELA,Tomato,1300
25-03-15,KOLKATA,Tomato,1000
25-03-15,SILIGURI,Tomato,800
25-03-15,PORT BLAIR,Tomato,NA
25-03-15,ITANAGAR,Tomato,NA
25-03-15,GUWAHATI,Tomato,NA
25-03-15,SHILLONG,Tomato,3000
25-03-15,AIZWAL,Tomato,NA
25-03-15,DIMAPUR,Tomato,NA
25-03-15,AGARTALA,Tomato,800
25-03-15,VIJAYWADA,Tomato,1200
25-03-15,VISAKHAPATNAM,Tomato,1200
25-03-15,BENGALURU,Tomato,1000
25-03-15,DHARWAD,Tomato,950
25-03-15,MANGALORE,Tomato,NA
25-03-15,MYSORE,Tomato,NA
25-03-15,T.PURAM,Tomato,1900
25-03-15,ERNAKULAM,Tomato,1500
25-03-15,KOZHIKODE,Tomato,1000
25-03-15,THRISSUR,Tomato,1800
25-03-15,PALAKKAD,Tomato,1500
25-03-15,WAYANAD,Tomato,1600
25-03-15,PUDUCHERRY,Tomato,1000
25-03-15,CHENNAI,Tomato,600
25-03-15,DINDIGUL,Tomato,600
25-03-15,THIRUCHIRAPALLI,Tomato,900
25-03-15,COIMBATORE,Tomato,1000
25-03-15,TIRUNELVELI,Tomato,1000
25-03-15,HYDERABAD,Tomato,1200
26-03-15,CHANDIGARH,Tomato,2200
26-03-15,DELHI,Tomato,1400
26-03-15,HISAR,Tomato,2000
26-03-15,KARNAL,Tomato,2700
26-03-15,PANCHKULA,Tomato,2800
26-03-15,GURGAON,Tomato,2800
26-03-15,SHIMLA,Tomato,2500
26-03-15,MANDI,Tomato,2900
26-03-15,DHARAMSHALA,Tomato,NA
26-03-15,SRINAGAR,Tomato,NA
26-03-15,JAMMU,Tomato,2350
26-03-15,AMRITSAR,Tomato,2600
26-03-15,LUDHIANA,Tomato,2200
26-03-15,BATHINDA,Tomato,1900
26-03-15,LUCKNOW,Tomato,1200
26-03-15,KANPUR,Tomato,1500
26-03-15,VARANASI,Tomato,1500
26-03-15,AGRA,Tomato,2000
26-03-15,DEHRADUN,Tomato,1600
26-03-15,HALDWANI,Tomato,1400
26-03-15,RAIPUR,Tomato,1000
26-03-15,PANAJI,Tomato,1600
26-03-15,AHMEDABAD,Tomato,1600
26-03-15,RAJKOT,Tomato,1400
26-03-15,BHOPAL,Tomato,1700
26-03-15,INDORE,Tomato,1000
26-03-15,GWALIOR,Tomato,2200
26-03-15,JABALPUR,Tomato,1300
26-03-15,REWA,Tomato,NA
26-03-15,SAGAR,Tomato,1200
26-03-15,MUMBAI,Tomato,1700
26-03-15,NAGPUR,Tomato,1183
26-03-15,JAIPUR,Tomato,1200
26-03-15,JODHPUR,Tomato,1500
26-03-15,KOTA,Tomato,1200
26-03-15,PATNA,Tomato,1000
26-03-15,BHAGALPUR,Tomato,2600
26-03-15,PURNIA,Tomato,1500
26-03-15,RANCHI,Tomato,1000
26-03-15,BHUBANESHWAR,Tomato,1600
26-03-15,CUTTACK,Tomato,1600
26-03-15,SAMBALPUR,Tomato,1200
26-03-15,ROURKELA,Tomato,1600
26-03-15,KOLKATA,Tomato,1000
26-03-15,SILIGURI,Tomato,800
26-03-15,PORT BLAIR,Tomato,3000
26-03-15,ITANAGAR,Tomato,NA
26-03-15,GUWAHATI,Tomato,NA
26-03-15,SHILLONG,Tomato,3000
26-03-15,AIZWAL,Tomato,NA
26-03-15,DIMAPUR,Tomato,700
26-03-15,AGARTALA,Tomato,800
26-03-15,VIJAYWADA,Tomato,1200
26-03-15,VISAKHAPATNAM,Tomato,1200
26-03-15,BENGALURU,Tomato,1000
26-03-15,DHARWAD,Tomato,950
26-03-15,MANGALORE,Tomato,NA
26-03-15,MYSORE,Tomato,NA
26-03-15,T.PURAM,Tomato,1900
26-03-15,ERNAKULAM,Tomato,1500
26-03-15,KOZHIKODE,Tomato,1000
26-03-15,THRISSUR,Tomato,1800
26-03-15,PALAKKAD,Tomato,1500
26-03-15,WAYANAD,Tomato,1600
26-03-15,PUDUCHERRY,Tomato,1000
26-03-15,CHENNAI,Tomato,600
26-03-15,DINDIGUL,Tomato,600
26-03-15,THIRUCHIRAPALLI,Tomato,900
26-03-15,COIMBATORE,Tomato,900
26-03-15,TIRUNELVELI,Tomato,1200
26-03-15,HYDERABAD,Tomato,1200
27-03-15,CHANDIGARH,Tomato,2250
27-03-15,DELHI,Tomato,1500
27-03-15,HISAR,Tomato,2000
27-03-15,KARNAL,Tomato,2700
27-03-15,PANCHKULA,Tomato,2800
